Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,TransbyCustomers,Department,SubDpto,Category
9/17/2024,2296100103,HOLSUM,HOLSUM GALLETAS DE CASCO PEQ 2.75 oz,$1.59,$1.15,27.87%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/16/2024,2296100108,HOLSUM,HOLSUM WHOLE WHEAT CRAKERS 2.75 oz,$1.59,$1.15,27.87%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/16/2024,2410011395,CHEEZ IT,CHEEZ IT GROOVES CHEDDAR RANCH 6 oz,$3.59,$2.62,27.07%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,2410011717,CHEEZ IT,CHEEZ IT EXTRA TOASTY 12-1 oz,$7.99,$5.99,25.00%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,2410011720,CHEEZ IT,CHEEZ IT SNACK MIX 12-.75 oz,$7.99,$5.99,25.00%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,2410011720,CHEEZ IT,CHEEZ IT SNACK MIX 12-.75 oz,$7.99,$5.99,25.00%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,2410011792,CHEEZ IT,CHEEZ IT EXTRA TOASTY SNACK CRACKERS 7 oz,$3.59,$2.62,27.07%,1,1,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/15/2024,2589943313,CLAUDIA,CLAUDIA WAFER VANILLA SF 4.94 oz,$1.50,$1.20,19.72%,1,1,,GROCERY FOOD,GALLETAS,WAFFERS
9/16/2024,2589943313,CLAUDIA,CLAUDIA WAFER VANILLA SF 4.94 oz,$1.50,$1.20,19.72%,1,1,,GROCERY FOOD,GALLETAS,WAFFERS
9/17/2024,2589943313,CLAUDIA,CLAUDIA WAFER VANILLA SF 4.94 oz,$1.50,$1.20,19.72%,1,1,,GROCERY FOOD,GALLETAS,WAFFERS
9/15/2024,2780006555,KEEBLER,KEEBLER VIENNA FINGERS VANILLA FUDGE CREME 12 oz,$3.69,$2.64,28.43%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,2780006555,KEEBLER,KEEBLER VIENNA FINGERS VANILLA FUDGE CREME 12 oz,$3.69,$2.64,28.43%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,2780006557,KEEBLER,KEEBLER SANDIES PECAN 11.3 oz,$3.69,$2.64,28.43%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,2780006559,KEEBLER,KEEBLER FUDGE STRIPES WHOOPSY DIPPED 11.5 oz,$3.69,$2.64,28.43%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,2780006586,KEEBLER,KEEBLER SANDIES OATMEAL RAISIN 9.8 oz,$3.69,$2.64,28.43%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,2780006793,KEEBLER,KEEBLER SANDIES CRANBERRY ALMOND 9.9 oz,$3.69,$2.64,28.43%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,2780007655,KEEBLER,KEEBLER CHIPS DELUXE FUDGY 9.6 oz,$3.69,$2.64,28.43%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,2780007655,KEEBLER,KEEBLER CHIPS DELUXE FUDGY 9.6 oz,$3.69,$2.64,28.43%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,2840025942,GRANDMA,GRANDMA CHOCOLATE BROWNIE COOKIES 2.87 oz,$1.09,$0.78,28.17%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,3000057562,QUAKER,QUAKER RICE THINS SALTED CARAMEL 5.5 oz,$5.49,$4.17,23.98%,1,1,1,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/16/2024,3010010055,TOWN HOUSE,TOWN HOUSE ORIGINAL 13.8 oz,$4.89,$2.60,46.80%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,3010010055,TOWN HOUSE,TOWN HOUSE ORIGINAL 13.8 oz,$4.89,$2.60,46.80%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,3010010057,KEEBLER,KEEBLER CLUB ORIGINAL 13.7 oz,$4.69,$2.60,44.53%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,3010010057,KEEBLER,KEEBLER CLUB ORIGINAL 13.7 oz,$4.69,$2.60,44.53%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,3010011176,KEEBLER,KEEBLER CLUB SNACK STACKS ORIGINAL 12.5 oz,$4.69,$2.60,44.53%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,3010011176,KEEBLER,KEEBLER CLUB SNACK STACKS ORIGINAL 12.5 oz,$4.69,$2.60,44.53%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,3010011963,TOASTEDS,TOASTEDS HARVEST WHEAT CRACKERS 8 oz,$3.99,$2.61,34.59%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,3010012007,KEEBLER,KEEBLER GRAHAM COOKIES PAW PATROL 12 ud,$7.89,$5.99,24.05%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,3010012735,CLUB CRISPS,CLUB CRISPS SEA SALT CRACKERS 7.1 oz,$3.99,$3.00,24.94%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,3010012898,TOASTEDS,TOASTEDS FLATBREAD SEA SALT N OLIVE OIL 8.7 oz,$3.99,$2.61,34.52%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,3010047241,KEEBLER,KEEBLER CLUB N CHEDDAR SANDWICH CRACKERS 8-1.38 oz,$4.69,$3.35,28.48%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,3010047357,KEEBLER,KEEBLER TOAST N PEANUT BUTTER SANWICH CRACKERS 8-1.38 oz,$4.69,$3.35,28.48%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,3010047776,KEEBLER,KEEBLER EXPORT SODA 14 oz,$4.99,$3.67,26.52%,1,1,,GROCERY FOOD,GALLETAS,EXPORT SODA
9/17/2024,3010047776,KEEBLER,KEEBLER EXPORT SODA 14 oz,$4.99,$3.67,26.52%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/15/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4133104888,GOYA,GOYA PALMERITAS DE HOJALDRE 7.05 oz,$2.39,$1.79,25.03%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4133104909,GOYA,GOYA TOAST MULTIGRAIN 5 oz,$1.25,$0.87,30.17%,1,1,1,GROCERY FOOD,GALLETAS,WAFFERS
9/15/2024,4133104947,GOYA,GOYA PALMERITAS 5.82 oz,$1.59,$0.98,38.68%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4133104947,GOYA,GOYA PALMERITAS 5.82 oz,$1.59,$0.98,38.68%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4133104988,GOYA,GOYA CHOCOLATE N VANILLA WAFERS 4.94 oz,$1.29,$0.94,27.33%,1,1,1,GROCERY FOOD,GALLETAS,WAFFERS
9/15/2024,4133105009,GOYA,GOYA PINEAPPLE WAFER 4.94 oz,$1.29,$0.94,27.33%,1,1,,GROCERY FOOD,GALLETAS,WAFFERS
9/15/2024,4157004426,BLUE DIAMOND,BLUE DIAMOND ALMOND NUT THINS ORIGINAL 4.25 oz,$4.49,$3.31,26.32%,1,1,1,GROCERY FOOD,GALLETAS,CRACKERS
9/17/2024,4165190001,CAPEACHIOS,CAPEACHIOS ORIGINAL WATER CRACKERS 4.4 oz,$4.39,$3.50,20.27%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,4400000463,HONEY MAID,HONEY MAID GRAHAM CRACKERS 14.4 oz,$4.59,$3.39,26.11%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400000713,CHIPS AHOY,CHIPS AHOY MINI DOY BAG 8 oz,$2.99,$2.21,26.00%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400000749,OREO,OREO COOKIES 5.25 oz,$2.29,$1.68,26.67%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400000749,OREO,OREO COOKIES 5.25 oz,$2.29,$1.68,26.67%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400000768,TEDDY GRAHAMS,TEDDY GRAHAMS MINI DOY BAGS 8 oz,$2.99,$2.21,26.00%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400002681,FRESH STACKS,FRESH STACKS SALTINE CRACKERS 13.6 oz,$3.19,$2.33,26.86%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,4400004098,TEDDY GRAHAMS,TEDDY GRAHAMS HONEY COOKIES 12-1 oz,$5.29,$4.26,19.47%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/16/2024,4400004098,TEDDY GRAHAMS,TEDDY GRAHAMS HONEY COOKIES 12-1 oz,$5.29,$4.26,19.47%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/16/2024,4400004101,NABISCO,NABISCO FUN SHAPES MULTI 20 ud,$9.49,$7.09,25.32%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400004637,CHIPS AHOY,CHIPS AHOY CHEWY RED VELVET 9.6 oz,$4.59,$3.60,21.57%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400004698,OREO,OREO SINGLE SERVE COOKIES 12-2.4 oz,$6.99,$5.23,25.25%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400004913,CHIPS AHOY,CHIPS AHOY THINS ORIGINAL 7 oz,$3.69,$2.84,22.99%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400005041,RITZ,RITZ CRISP THINS SEA SALT 7.1 oz,$3.89,$2.68,31.23%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,4400005043,RITZ,RITZ CRISP THINS CREAM CHEESE ONION 7.1 oz,$3.89,$2.68,31.23%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,4400005043,RITZ,RITZ CRISP THINS CREAM CHEESE ONION 7.1 oz,$3.89,$2.68,31.23%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,4400005222,CHIPS AHOY,CHIPS AHOY SINGLE SERVE COOKIES 12-1.55 oz,$6.99,$5.23,25.25%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400005222,CHIPS AHOY,CHIPS AHOY SINGLE SERVE COOKIES 12-1.55 oz,$6.99,$5.23,25.25%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400005844,OREO,OREO CHOCO FUDGE COVERED 7.9 oz,$4.99,$3.75,24.85%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400006012,OREO,OREO GOLDEN 13.29 oz,$4.19,$3.80,9.31%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400006012,OREO,OREO GOLDEN 13.29 oz,$4.19,$3.80,9.31%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400006017,OREO,OREO THINS MINT FAMILY SIZE 11.78 oz,$3.89,$2.64,32.11%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400006025,OREO,OREO DOUBLE STUFFED FAMILY SIZE 18.71 oz,$4.79,$3.21,33.09%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400006028,OREO,OREO LEMON COOKIES FAMILY SIZE 18.71 oz,$4.79,$3.60,24.93%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400006028,OREO,OREO LEMON COOKIES FAMILY SIZE 18.71 oz,$4.79,$3.60,24.93%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400006063,OREO,OREO CHOCOLATE CREAM FAMILY SIZE 18.71 oz,$4.79,$3.60,24.93%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400006063,OREO,OREO CHOCOLATE CREAM FAMILY SIZE 18.71 oz,$4.79,$3.60,24.93%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400006063,OREO,OREO CHOCOLATE CREAM FAMILY SIZE 18.71 oz,$4.79,$3.60,24.93%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400006393,CHIPS AHOY,CHIPS AHOY REESES MINI PIECES COOKIES 9.5 oz,$4.69,$3.60,23.24%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400006842,OREO,OREO JAVA CHIP FAMILY SIZE 17 oz,$4.79,$3.60,24.93%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400007196,OREO,OREO CHOCOLATE TOFFEE CRUNCH 17 oz,$4.29,$3.35,22.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400007298,OREO,OREO GLUTEN FREE 12.08 oz,$4.99,$4.00,19.92%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4400007299,OREO,OREO DOUBLE STUFF GF 12.47 oz,$4.79,$4.00,16.58%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400007299,OREO,OREO DOUBLE STUFF GF 12.47 oz,$4.79,$4.00,16.58%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400007551,CHIPS AHOY,CHIPS AHOY CHEWY HERSHEYS FILLED 14.85 oz,$4.69,$3.21,31.66%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,4400007803,OREO,OREO STAR WARS 10.68 oz,$4.29,$3.13,26.98%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,4400007805,OREO,OREO THINS EXTRA STUF 12.33 oz,$3.89,$2.64,32.11%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,4400007805,OREO,OREO THINS EXTRA STUF 12.33 oz,$3.89,$2.64,32.11%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/16/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/16/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/15/2024,4741622999,DUX,DUX SALTINES SEMILLAS Y CEREALES 9-7.6 oz,$2.69,$2.02,24.88%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,4741622999,DUX,DUX SALTINES SEMILLAS Y CEREALES 9-7.6 oz,$2.69,$2.02,24.88%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,4741623080,TOSH,TOSH FUSION DE CEREALES FRESH PACK 9-1oz,$2.59,$1.90,26.80%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/16/2024,4741623090,TOSH,TOSH MOUSSE NARANJA FRESH PACK 6-5.25 oz,$2.29,$1.83,20.31%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,4741623204,DUX,DUX GOLDEN DELIGHT CRACKERS 14.11 oz,$5.49,$4.12,24.94%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,5565317315,DARE,DARE BREAKTIME CHOCOLATE CHIP 250 gr,$2.99,$2.15,28.09%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,5565317315,DARE,DARE BREAKTIME CHOCOLATE CHIP 250 gr,$2.99,$2.15,28.09%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,5929057322,CARRS,CARRS TABLE WATER CRACKERS ORGINAL 4.25 oz,$5.99,$3.74,37.60%,1,1,,GROCERY FOOD,GALLETAS,CRACKERS
9/15/2024,6731200526,VOORTMAN,VOORTMAN WAFERS CHOCOLATE SF 9 oz,$3.39,$2.50,26.25%,1,1,1,GROCERY FOOD,GALLETAS,WAFFERS
9/15/2024,6731200549,VOORTMAN,VOORTMAN FUDGE CHOCOLATE CHIPS SF 8 oz,$3.39,$2.50,26.25%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,6731200564,VOORTMAN,VOORTMAN ALMONETTE SF 8 oz,$3.39,$2.50,26.25%,1,1,1,GROCERY FOOD,GALLETAS,DIET COOKIES
9/17/2024,6731200564,VOORTMAN,VOORTMAN ALMONETTE SF 8 oz,$3.39,$2.50,26.25%,1,1,1,GROCERY FOOD,GALLETAS,DIET COOKIES
9/15/2024,6731205006,VOORTMAN,VOORTMAN MINI ICED OATMEAL 5 oz,$3.39,$2.50,26.25%,1,1,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/15/2024,6731205065,VOORTMAN,VOORTMAN MINI VANILLA WAFERS 5 oz,$3.39,$2.50,26.25%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/15/2024,6731205071,VOORTMAN,VOORTMAN OATMEAL RAISING 7.4 oz,$3.29,$2.50,24.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,6731205071,VOORTMAN,VOORTMAN OATMEAL RAISING 7.4 oz,$3.29,$2.50,24.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,6731205146,VOORTMAN,VOORTMAN PERFECTLY SWEET OATMEAL RAISING 8 oz,$3.29,$2.50,24.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,6731205181,VOORTMAN,VOORTMAN PERFECTLY SWEET CHOCOLATE CHIP 8 oz,$3.29,$2.50,24.01%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,6731205184,VOORTMAN,VOORTMAN PERFECTLY SWEET SWEET COCONUT 8 oz,$3.29,$2.50,24.01%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,6731205184,VOORTMAN,VOORTMAN PERFECTLY SWEET SWEET COCONUT 8 oz,$3.29,$2.50,24.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,6731205189,VOORTMAN,VOORTMAN PERFECTLY SWEET ALMOND CRUNCH 8 oz,$3.29,$2.50,24.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,6731205189,VOORTMAN,VOORTMAN PERFECTLY SWEET ALMOND CRUNCH 8 oz,$3.29,$2.50,24.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7121400531,HOLSUM,HOLSUM CIENTO EN BOCA 6 oz,$2.29,$1.62,29.40%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7121400547,BIMBO,BIMBO 2 X 3 CHOCOLATE CHIP 15 oz,$3.29,$2.34,28.78%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7121400548,BIMBO,BIMBO 2 X 3 SANDWICH COCO 15 oz,$3.29,$2.34,28.78%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,7121400548,BIMBO,BIMBO 2 X 3 SANDWICH COCO 15 oz,$3.29,$2.34,28.78%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,7121400554,HOLSUM,HOLSUM COCONUT COOKIES 8 oz,$3.19,$2.22,30.46%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7121400575,BIMBO,BIMBO 2 X 3 DUPLEX SAND COOKIES 17.6 oz,$3.29,$2.34,28.78%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,7121400575,BIMBO,BIMBO 2 X 3 DUPLEX SAND COOKIES 17.6 oz,$3.29,$2.34,28.78%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7121400586,BIMBO,BIMBO 2 X 3 MANTECADO SAND COOKIES 17.6 oz,$3.29,$2.34,28.78%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7151211724,ROYAL BORINQUEN,ROYAL BORINQUEN EXPORT SODA LIGHT 24 oz,$7.19,$5.47,23.95%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/16/2024,7151212708,ROYAL BORINQUEN,ROYAL BORINQUEN LIGHT EXPORT SODAS 7 oz,$3.49,$2.62,24.93%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/15/2024,7151222108,ROYAL BORINQUEN,ROYAL BORINQUEN VAINILLA IMPERIAL 6 oz,$3.79,$2.92,22.91%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7151251214,ROYAL BORINQUEN,ROYAL BORINQUEN CIEN EN BOCA 14 oz,$5.69,$4.42,22.36%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,7151251214,ROYAL BORINQUEN,ROYAL BORINQUEN CIEN EN BOCA 14 oz,$5.69,$4.42,22.36%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7151281320,SULTANA,SULTANA EXPORT SODA REDONDA 24 oz,$7.09,$5.58,21.25%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/15/2024,7298100105,ROVIRA,ROVIRA EXPORT SODA 28 oz,$7.09,$5.54,21.91%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/15/2024,7298100131,ROVIRA,ROVIRA EXPORT SODA FOIL PACK 18 oz,$5.29,$3.90,26.37%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/16/2024,7298100131,ROVIRA,ROVIRA EXPORT SODA FOIL PACK 18 oz,$5.29,$3.90,26.37%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/15/2024,7298100133,ROVIRA,ROVIRA EXPORT SODA INT FOIL PACK 20.5 oz,$5.99,$4.42,26.18%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/17/2024,7298100157,ROVIRA,ROVIRA EXPORT SODAS BUTTER 30 oz,$8.29,$6.22,25.03%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/17/2024,7298100182,ROVIRA,ROVIRA EXPORT SODA INTEGRAL 24 oz,$5.99,$4.49,24.99%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/16/2024,7298100203,ROVIRA,ROVIRA EXPORTSODA OLIVE OIL 8.8 oz,$3.49,$2.62,24.98%,1,1,,GROCERY FOOD,GALLETAS,EXPORT SODA
9/17/2024,7298100204,ROVIRA,ROVIRA EXPORT SODA OLIVE OIL 22 oz,$5.99,$4.49,24.99%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/15/2024,7298100207,ROVIRA,ROVIRA VAINILLA TREATS 31 oz,$8.79,$6.52,25.88%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7298100307,ROVIRA,ROVIRA CIENTO EN BOCA TO GO 12-1.5 oz,$6.79,$5.43,19.98%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,7298100307,ROVIRA,ROVIRA CIENTO EN BOCA TO GO 12-1.5 oz,$6.79,$5.43,19.98%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,7298100312,ROVIRA,ROVIRA TEMPTING 8 oz,$2.69,$2.05,23.86%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,7298100512,ROVIRA,ROVIRA TITA CLASSIC 8 oz,$3.89,$2.84,26.99%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,7298100523,ROVIRA,ROVIRA GINGER TREATS 9.6 oz,$3.39,$2.52,25.71%,1,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/17/2024,7298100525,ROVIRA,ROVIRA CINNAMON TREATS 9.6 oz,$3.39,$2.52,25.71%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,7298100534,ROVIRA,ROVIRA TITA GALLETAS 24 oz,$7.19,$5.67,21.19%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/17/2024,7298100537,ROVIRA,ROVIRA MINI VANILLATREATS CRACKERS 12 ud,$4.79,$3.90,18.68%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,8658131418,TOSH,TOSH LEMON WITH GREEN TEA 8-0.7 oz,$2.29,$1.81,20.76%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/16/2024,19816816253,GRECO,GRECO GALLETAS ARTESANALES SURTIDAS 150 gr,$2.29,$1.61,29.77%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/15/2024,60654180301,MILTONS,MILTONS CRACKERS EVERYTHING 4.50 oz,$4.69,$3.41,27.33%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/15/2024,60654180302,MILTONS,MILTONS CRACKERS CRISPY SEA SALT 4.50 oz,$4.69,$3.41,27.33%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/16/2024,60654180305,MILTONS,MILTONS CRACKERS OLIVE OIL N SEA SALT 4.50 oz,$4.69,$3.41,27.33%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/17/2024,60654180305,MILTONS,MILTONS CRACKERS OLIVE OIL N SEA SALT 4.50 oz,$4.69,$3.41,27.33%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
